Date,Open,High,Low,Close,Volume,Adj Close
2008-01-25,3.33926,3.33926,3.32112,3.33926,541100,0.7818
2008-01-24,3.35739,3.37557,3.32112,3.35739,1106700,0.78605
2008-01-23,3.32112,3.32112,3.32112,3.32112,000,0.77756
2008-01-22,3.35739,3.35739,3.17593,3.32112,332200,0.77756
2008-01-21,3.43001,3.44815,3.35739,3.3937,907700,0.79455
2008-01-18,3.46628,3.46628,3.43001,3.46628,674300,0.81154
2008-01-17,3.43001,3.52073,3.43001,3.50259,1102800,0.82004
2008-01-16,3.44815,3.46628,3.43001,3.46628,1923700,0.81154
2008-01-15,3.43001,3.46628,3.43001,3.46628,923200,0.81154
2008-01-14,3.3937,3.44815,3.3937,3.44815,1150900,0.8073
2008-01-11,3.3937,3.41184,3.33926,3.41184,584900,0.7988
2008-01-10,3.33926,3.33926,3.33926,3.33926,000,0.7818
2008-01-09,3.35739,3.37557,3.32112,3.33926,670900,0.7818
2008-01-08,3.3937,3.3937,3.35739,3.3937,672200,0.79455
2008-01-07,3.37557,3.41184,3.37557,3.41184,68300,0.7988
2008-01-04,3.41184,3.43001,3.3937,3.3937,255700,0.79455
2008-01-03,3.3937,3.41184,3.3937,3.3937,43800,0.79455
2008-01-02,3.41184,3.41184,3.30295,3.41184,17600,0.7988
2008-01-01,3.41184,3.41184,3.41184,3.41184,000,0.7988
2007-12-31,3.44815,3.44815,3.41184,3.41184,93600,0.7988
2007-12-28,3.37557,3.41184,3.37557,3.41184,178700,0.7988
2007-12-27,3.35739,3.3937,3.35739,3.3937,268600,0.79455
2007-12-26,3.35739,3.35739,3.32112,3.32112,000,0.77756
2007-12-25,3.37557,3.37557,3.37557,3.37557,000,0.7903
2007-12-24,3.33926,3.37557,3.32112,3.37557,70400,0.7903
2007-12-21,3.32112,3.43001,3.28481,3.3937,434000,0.79455
2007-12-20,3.32112,3.32112,3.32112,3.32112,000,0.77756
2007-12-19,3.30295,3.32112,3.30295,3.32112,440100,0.77756
2007-12-18,3.28481,3.32112,3.28481,3.32112,159000,0.77756
2007-12-17,3.32112,3.32112,3.28481,3.28481,000,0.76906
2007-12-14,3.30295,3.33926,3.30295,3.33926,88900,0.7818
2007-12-13,3.30295,3.32112,3.28481,3.32112,2273600,0.77756
2007-12-12,3.30295,3.32112,3.30295,3.30295,3749100,0.7733
2007-12-11,3.32112,3.32112,3.32112,3.32112,15000,0.77756
2007-12-10,3.35739,3.35739,3.32112,3.32112,207500,0.77756
2007-12-07,3.37557,3.37557,3.37557,3.37557,8500,0.7903
2007-12-06,3.35739,3.37557,3.35739,3.37557,189100,0.7903
2007-12-05,3.32112,3.37557,3.32112,3.37557,355800,0.7903
2007-12-04,3.33926,3.33926,3.33926,3.33926,42900,0.7818
2007-12-03,3.35739,3.35739,3.33926,3.33926,64400,0.7818
2007-11-30,3.35739,3.37557,3.28481,3.37557,136200,0.7903
2007-11-29,3.35739,3.35739,3.35739,3.35739,21400,0.78605
2007-11-28,3.41184,3.41184,3.35739,3.37557,171400,0.7903
2007-11-27,3.41184,3.41184,3.35739,3.41184,261700,0.7988
2007-11-26,3.44815,3.44815,3.3937,3.41184,146500,0.7988
2007-11-23,3.33926,3.37557,3.33926,3.37557,418100,0.7903
2007-11-22,3.33926,3.35739,3.33926,3.35739,693600,0.78605
2007-11-21,3.35739,3.35739,3.33926,3.35739,587100,0.78605
2007-11-20,3.33926,3.35739,3.32112,3.33926,345900,0.7818
2007-11-19,3.35739,3.35739,3.33926,3.33926,670400,0.7818
2007-11-16,3.32112,3.33926,3.30295,3.33926,1122600,0.7818
2007-11-15,3.33926,3.33926,3.30295,3.33926,156000,0.7818
2007-11-14,3.32112,3.33926,3.32112,3.33926,1600900,0.7818
2007-11-13,3.35739,3.35739,3.28481,3.32112,730600,0.77756
2007-11-12,3.30295,3.33926,3.30295,3.32112,43400,0.77756
2007-11-09,3.32112,3.32112,3.30295,3.32112,148200,0.77756
2007-11-08,3.32112,3.32112,3.32112,3.32112,000,0.77756
2007-11-07,3.33926,3.35739,3.30295,3.32112,184800,0.77756
2007-11-06,3.32112,3.32112,3.28481,3.32112,178700,0.77756
2007-11-05,3.33926,3.33926,3.26668,3.28481,508000,0.76906
2007-11-02,3.32112,3.33926,3.28481,3.33926,509300,0.7818
2007-11-01,3.33926,3.35739,3.28481,3.32112,337300,0.77756
2007-10-31,3.33926,3.33926,3.32112,3.33926,392400,0.7818
2007-10-30,3.35739,3.35739,3.30295,3.32112,749100,0.77756
2007-10-29,3.33926,3.35739,3.30295,3.35739,787800,0.78605
2007-10-26,3.32112,3.33926,3.30295,3.33926,617100,0.7818
2007-10-25,3.28481,3.33926,3.28481,3.33926,486000,0.7818
2007-10-24,3.30295,3.32112,3.26668,3.30295,365300,0.7733
2007-10-23,3.30295,3.33926,3.28481,3.30295,562600,0.7733
2007-10-22,3.19406,3.30295,3.19406,3.28481,1378700,0.76906
2007-10-19,3.35739,3.35739,3.32112,3.32112,950700,0.77756
2007-10-18,3.33926,3.37557,3.33926,3.33926,505400,0.7818
2007-10-17,3.30295,3.33926,3.30295,3.33926,205400,0.7818
2007-10-16,3.33926,3.33926,3.26668,3.33926,418100,0.7818
2007-10-15,3.33926,3.33926,3.33926,3.33926,000,0.7818
2007-10-12,3.32112,3.33926,3.28481,3.33926,337800,0.7818
2007-10-11,3.33926,3.33926,3.32112,3.33926,103100,0.7818
2007-10-10,3.33926,3.35739,3.32112,3.33926,809700,0.7818
2007-10-09,3.33926,3.33926,3.30295,3.33926,451200,0.7818
2007-10-08,3.32112,3.33926,3.32112,3.33926,226000,0.7818
2007-10-05,3.35739,3.35739,3.26668,3.35739,176200,0.78605
2007-10-04,3.35739,3.37557,3.35739,3.35739,834200,0.78605
2007-10-03,3.33926,3.37557,3.33926,3.35739,1035300,0.78605
2007-10-02,3.26668,3.35739,3.26668,3.33926,253500,0.7818
2007-10-01,3.19406,3.24851,3.19406,3.24851,563000,0.76056
2007-09-28,3.15779,3.19406,3.15779,3.19406,421200,0.74781
2007-09-27,3.15779,3.17593,3.13962,3.17593,685000,0.74356
2007-09-26,3.13962,3.15779,3.13962,3.13962,599900,0.73506
2007-09-25,3.17593,3.17593,3.13962,3.15779,202000,0.73932
2007-09-24,3.15779,3.17593,3.13962,3.13962,489900,0.73506
2007-09-21,3.13962,3.17593,3.13962,3.17593,257800,0.74356
2007-09-20,3.13962,3.13962,3.13962,3.13962,108300,0.73506
2007-09-19,3.13962,3.17593,3.13962,3.17593,418100,0.74356
2007-09-18,3.12148,3.13962,3.12148,3.13962,507100,0.73506
2007-09-17,3.12148,3.13962,3.10335,3.13962,279300,0.73506
2007-09-14,3.12148,3.13962,3.08517,3.13962,316300,0.73506
2007-09-13,3.13962,3.13962,3.10335,3.13962,85900,0.73506
2007-09-12,3.15779,3.15779,3.12148,3.15779,30000,0.73932
2007-09-11,3.19406,3.19406,3.15779,3.17593,850900,0.74356
2007-09-10,3.15779,3.15779,3.08517,3.08517,000,0.72232
2007-09-07,3.21224,3.21224,3.17593,3.21224,232900,0.75206
2007-09-06,3.17593,3.17593,3.17593,3.17593,416000,0.74356
2007-09-05,3.23037,3.24851,3.17593,3.21224,264300,0.75206
2007-09-04,3.26668,3.26668,3.13962,3.23037,137500,0.75631
2007-09-03,3.19406,3.19406,3.17593,3.19406,275000,0.74781
2007-08-31,3.19406,3.19406,3.19406,3.19406,000,0.74781
2007-08-30,3.23037,3.24851,3.17593,3.19406,300400,0.74781
2007-08-29,3.15779,3.17593,3.12148,3.17593,1464700,0.74356
2007-08-28,3.26668,3.26668,3.21224,3.23037,25700,0.75631
2007-08-27,3.30295,3.32112,3.24851,3.28481,1544200,0.76906
2007-08-24,3.17593,3.26668,3.17593,3.26668,139600,0.76481
2007-08-23,3.24851,3.26668,3.17593,3.26668,532500,0.76481
2007-08-22,3.15779,3.26668,3.15779,3.24851,1266100,0.76056
2007-08-21,3.01259,3.13962,2.97628,3.10335,1578600,0.72657
2007-08-20,3.01259,3.08517,2.97628,3.01259,1138900,0.70532
2007-08-17,3.03073,3.03073,2.64962,2.95815,1736300,0.69258
2007-08-16,3.13962,3.13962,2.88557,3.0489,3163700,0.71382
2007-08-15,3.19406,3.21224,3.15779,3.21224,1263600,0.75206
2007-08-14,3.28481,3.28481,3.26668,3.26668,546700,0.76481
2007-08-13,3.28481,3.28481,3.28481,3.28481,000,0.76906
2007-08-10,3.28481,3.28481,3.21224,3.28481,318900,0.76906
2007-08-09,3.35739,3.3937,3.33926,3.33926,526000,0.7818
2007-08-08,3.26668,3.33926,3.23037,3.32112,349800,0.77756
2007-08-07,3.35739,3.35739,3.19406,3.26668,887500,0.76481
2007-08-06,3.28481,3.33926,3.24851,3.32112,1827400,0.77756
2007-08-03,3.35739,3.43001,3.35739,3.3937,568600,0.79455
2007-08-02,3.3937,3.44815,3.33926,3.37557,878900,0.7903
2007-08-01,3.46628,3.46628,3.35739,3.3937,1975300,0.79455
2007-07-31,3.48446,3.48446,3.43001,3.46628,383800,0.81154
2007-07-30,3.50259,3.50259,3.3937,3.50259,311600,0.82004
2007-07-27,3.50259,3.52073,3.44815,3.52073,565100,0.82429
2007-07-26,3.5389,3.55703,3.52073,3.5389,856100,0.82854
2007-07-25,3.55703,3.59334,3.5389,3.55703,1189200,0.83279
2007-07-24,3.5389,3.57517,3.5389,3.55703,625300,0.83279
2007-07-23,3.5389,3.5389,3.50259,3.5389,1446600,0.82854
2007-07-20,3.46628,3.50259,3.44815,3.48446,1499500,0.8158
2007-07-19,3.35739,3.44815,3.32112,3.43001,1444100,0.80305
2007-07-18,3.33926,3.35739,3.32112,3.35739,349400,0.78605
2007-07-17,3.32112,3.35739,3.30295,3.33926,459000,0.7818
2007-07-16,3.30295,3.32112,3.26668,3.32112,397900,0.77756
2007-07-13,3.28481,3.30295,3.21224,3.30295,318000,0.7733
2007-07-12,3.19406,3.26668,3.19406,3.26668,1627600,0.76481
2007-07-11,3.17593,3.19406,3.15779,3.19406,214800,0.74781
2007-07-10,3.17593,3.19406,3.17593,3.19406,117700,0.74781
2007-07-09,3.19406,3.21224,3.17593,3.21224,330900,0.75206
2007-07-06,3.19406,3.21224,3.17593,3.21224,333000,0.75206
2007-07-05,3.17593,3.21224,3.17593,3.21224,241500,0.75206
2007-07-04,3.19406,3.21224,3.19406,3.21224,387200,0.75206
2007-07-03,3.17593,3.21224,3.17593,3.21224,318000,0.75206
2007-07-02,3.17593,3.23037,3.15779,3.19406,162800,0.74781
2007-06-29,3.17593,3.19406,3.15779,3.17593,516100,0.74356
2007-06-28,3.17593,3.17593,3.12148,3.17593,451200,0.74356
2007-06-27,3.23037,3.23037,3.15779,3.17593,504500,0.74356
2007-06-26,3.26668,3.26668,3.19406,3.21224,565100,0.75206
2007-06-25,3.23037,3.24851,3.15779,3.24851,1103700,0.76056
2007-06-22,3.23037,3.23037,3.12148,3.19406,832500,0.74781
2007-06-21,3.17593,3.19406,3.12148,3.17593,688100,0.74356
2007-06-20,3.10335,3.17593,3.10335,3.17593,590100,0.74356
2007-06-19,3.06704,3.13962,3.0489,3.13962,1225300,0.73506
2007-06-18,3.08517,3.10335,3.0489,3.08517,1130700,0.72232
2007-06-15,2.90371,3.08517,2.90371,3.08517,566400,0.72232
2007-06-14,2.99446,3.06704,2.97628,3.06704,2279200,0.71807
2007-06-13,2.90371,2.95815,2.90371,2.95815,1431200,0.69258
2007-06-12,2.94002,2.94002,2.90371,2.92184,994900,0.68408
2007-06-11,2.92184,2.94002,2.90371,2.94002,1138900,0.68833
2007-06-08,2.90371,2.90371,2.88557,2.90371,645100,0.67983
2007-06-07,2.88557,2.92184,2.8674,2.92184,403100,0.68408
2007-06-06,2.90371,2.92184,2.88557,2.92184,1407500,0.68408
2007-06-05,2.90371,2.92184,2.88557,2.92184,1906100,0.68408
2007-06-04,2.88557,2.90371,2.8674,2.90371,979000,0.67983
2007-06-01,2.84926,2.88557,2.83113,2.8674,212700,0.67133
2007-05-31,2.88557,2.88557,2.81295,2.88557,600800,0.67558
2007-05-30,2.83113,2.8674,2.81295,2.8674,229000,0.67133
2007-05-29,2.8674,2.88557,2.8674,2.88557,159400,0.67558
2007-05-28,2.8674,2.88557,2.83113,2.88557,98800,0.67558
2007-05-25,2.8674,2.8674,2.81295,2.8674,1337900,0.67133
2007-05-24,2.88557,2.90371,2.8674,2.90371,1279900,0.67983
2007-05-23,2.90371,2.90371,2.88557,2.88557,1325400,0.67558
2007-05-22,2.88557,2.94002,2.8674,2.90371,1671400,0.67983
2007-05-21,2.8674,2.88557,2.83113,2.84926,408700,0.66708
2007-05-18,2.90371,2.94002,2.8674,2.88557,716000,0.67558
2007-05-17,2.95815,2.95815,2.88557,2.90371,613300,0.67983
2007-05-16,2.8674,2.92184,2.83113,2.92184,722000,0.68408
2007-05-15,2.88557,2.88557,2.79482,2.84926,978600,0.66708
2007-05-14,2.88557,2.94002,2.8674,2.88557,856500,0.67558
2007-05-11,2.77668,2.83113,2.75851,2.83113,1652900,0.66284
2007-05-10,2.79482,2.81295,2.77668,2.79482,1272100,0.65434
2007-05-09,2.79482,2.79482,2.74037,2.79482,1410100,0.65434
2007-05-08,2.79482,2.79482,2.77668,2.79482,1079200,0.65434
2007-05-07,2.79482,2.79482,2.75851,2.79482,1244200,0.65434
2007-05-04,2.79482,2.83113,2.74037,2.79482,2294600,0.65434
2007-05-03,2.88557,2.90371,2.79482,2.79482,3234200,0.65434
2007-05-02,2.88557,2.88557,2.88557,2.88557,000,0.67558
2007-05-01,2.88557,2.88557,2.88557,2.88557,000,0.67558
2007-04-30,2.88557,2.92184,2.84926,2.88557,1360300,0.67558
2007-04-27,2.95815,2.97628,2.84926,2.90371,1545100,0.67983
2007-04-26,2.94002,2.94002,2.94002,2.94002,000,0.68833
2007-04-25,2.8674,3.0489,2.8674,2.94002,5697800,0.68833
2007-04-24,2.6678,2.8674,2.6678,2.8674,4377400,0.67133
2007-04-23,2.6678,2.72224,2.6678,2.70407,832000,0.63309
2007-04-20,2.65871,2.68593,2.65871,2.6678,1019900,0.6246
2007-04-19,2.71315,2.71315,2.64057,2.64962,1872600,0.62034
2007-04-18,2.60426,2.69502,2.60426,2.69502,4389900,0.63097
2007-04-17,2.60426,2.6224,2.57704,2.58613,3993200,0.60548
2007-04-16,2.57704,2.58613,2.5226,2.58613,10043900,0.60548
2007-04-13,2.57704,2.57704,2.5226,2.5226,2071100,0.5906
2007-04-12,2.58613,2.58613,2.54073,2.56796,970000,0.60122
2007-04-11,2.55891,2.58613,2.54073,2.58613,1094200,0.60548
2007-04-10,2.58613,2.60426,2.54073,2.55891,2308800,0.5991
2007-04-09,2.57704,2.57704,2.5226,2.57704,1836900,0.60335
2007-04-06,2.55891,2.57704,2.53169,2.57704,1309500,0.60335
2007-04-05,2.57704,2.57704,2.54073,2.55891,1233500,0.5991
2007-04-04,2.60426,2.60426,2.57704,2.58613,660500,0.60548
2007-04-03,2.6224,2.63149,2.56796,2.59518,575900,0.6076
2007-04-02,2.55891,2.64962,2.55891,2.60426,2346600,0.60972
2007-03-30,2.5226,2.6224,2.5226,2.54073,3214400,0.59485
2007-03-29,2.50446,2.5226,2.49538,2.5226,1039600,0.5906
2007-03-28,2.50446,2.5226,2.48629,2.5226,1255800,0.5906
2007-03-27,2.50446,2.54073,2.49538,2.5226,560400,0.5906
2007-03-26,2.5226,2.5226,2.50446,2.5226,532000,0.5906
2007-03-23,2.49538,2.49538,2.48629,2.49538,724200,0.58423
2007-03-22,2.50446,2.50446,2.48629,2.49538,502800,0.58423
2007-03-21,2.50446,2.51351,2.49538,2.49538,485600,0.58423
2007-03-20,2.5226,2.54073,2.49538,2.51351,209300,0.58848
2007-03-19,2.50446,2.5226,2.49538,2.49538,226000,0.58423
2007-03-16,2.47724,2.49538,2.47724,2.49538,449900,0.58423
2007-03-15,2.50446,2.5226,2.47724,2.49538,555700,0.58423
2007-03-14,2.50446,2.50446,2.46815,2.48629,754200,0.5821
2007-03-13,2.5226,2.53169,2.50446,2.5226,885300,0.5906
2007-03-12,2.50446,2.5226,2.48629,2.5226,266400,0.5906
2007-03-09,2.49538,2.54073,2.48629,2.48629,614600,0.5821
2007-03-08,2.49538,2.49538,2.47724,2.48629,649400,0.5821
2007-03-07,2.49538,2.54073,2.47724,2.47724,625300,0.57998
2007-03-06,2.45002,2.45002,2.43185,2.45002,1084800,0.57361
2007-03-05,2.45002,2.49538,2.35927,2.45002,1081700,0.57361
2007-03-02,2.54073,2.54073,2.44093,2.48629,1560100,0.5821
2007-03-01,2.58613,2.58613,2.54073,2.56796,945900,0.60122
2007-02-28,2.49538,2.57704,2.42276,2.57704,2592500,0.60335
2007-02-27,2.63149,2.63149,2.54073,2.61335,1025000,0.61185
2007-02-26,2.64962,2.64962,2.60426,2.63149,2759700,0.6161
2007-02-23,2.63149,2.64962,2.63149,2.64962,1482700,0.62034
2007-02-22,2.64057,2.6678,2.6224,2.63149,2161400,0.6161
2007-02-21,2.65871,2.65871,2.63149,2.64057,1255000,0.61822
2007-02-20,2.63149,2.63149,2.63149,2.63149,000,0.6161
2007-02-19,2.63149,2.63149,2.63149,2.63149,000,0.6161
2007-02-16,2.64057,2.64057,2.61335,2.63149,1222700,0.6161
2007-02-15,2.65871,2.6678,2.63149,2.64962,2376300,0.62034
2007-02-14,2.69502,2.72224,2.64057,2.64962,1242500,0.62034
2007-02-13,2.70407,2.74037,2.63149,2.67684,1612500,0.62672
2007-02-12,2.71315,2.75851,2.67684,2.69502,1420900,0.63097
2007-02-09,2.77668,2.81295,2.64057,2.68593,3959700,0.62884
2007-02-08,2.55891,2.74037,2.54982,2.72224,3434500,0.63734
2007-02-07,2.54982,2.55891,2.50446,2.54073,2721800,0.59485
2007-02-06,2.54073,2.55891,2.53169,2.54982,1242900,0.59698
2007-02-05,2.54073,2.54982,2.5226,2.54073,2041500,0.59485
2007-02-02,2.5226,2.54073,2.5226,2.54073,651100,0.59485
2007-02-01,2.54073,2.54073,2.54073,2.54073,000,0.59485
2007-01-31,2.53169,2.54073,2.5226,2.54073,570700,0.59485
2007-01-30,2.54073,2.55891,2.53169,2.54073,1502500,0.59485
2007-01-29,2.54982,2.54982,2.54073,2.54073,1283800,0.59485
2007-01-26,2.55891,2.57704,2.55891,2.56796,883200,0.60122
2007-01-25,2.56796,2.58613,2.54982,2.57704,1457400,0.60335
2007-01-24,2.54073,2.57704,2.54073,2.56796,1959800,0.60122
2007-01-23,2.54073,2.54073,2.51351,2.54073,788200,0.59485
2007-01-22,2.54073,2.54982,2.53169,2.53169,426300,0.59273
2007-01-19,2.54073,2.54073,2.51351,2.5226,416000,0.5906
2007-01-18,2.57704,2.58613,2.51351,2.54073,234200,0.59485
2007-01-17,2.58613,2.58613,2.51351,2.54073,404000,0.59485
2007-01-16,2.57704,2.58613,2.54073,2.54073,481300,0.59485
2007-01-15,2.57704,2.57704,2.55891,2.57704,397100,0.60335
2007-01-12,2.54073,2.58613,2.54073,2.57704,633900,0.60335
2007-01-11,2.54073,2.54073,2.51351,2.54073,588800,0.59485
2007-01-10,2.54073,2.54073,2.5226,2.53169,610300,0.59273
2007-01-09,2.53169,2.54073,2.5226,2.54073,464100,0.59485
2007-01-08,2.54073,2.55891,2.53169,2.54073,1181000,0.59485
2007-01-05,2.54073,2.54982,2.5226,2.53169,544900,0.59273
2007-01-04,2.55891,2.56796,2.54073,2.55891,695800,0.5991
2007-01-03,2.57704,2.57704,2.54982,2.56796,661000,0.60122
2007-01-02,2.57704,2.57704,2.57704,2.57704,000,0.60335
2007-01-01,2.57704,2.57704,2.57704,2.57704,000,0.60335
2006-12-29,2.57704,2.57704,2.53169,2.57704,614600,0.60335
2006-12-28,2.55891,2.58613,2.54073,2.57704,360100,0.60335
2006-12-27,2.54073,2.55891,2.53169,2.55891,193400,0.5991
2006-12-26,2.49538,2.54073,2.48629,2.54073,587900,0.59485
2006-12-25,2.49538,2.49538,2.49538,2.49538,000,0.58423
2006-12-22,2.48629,2.49538,2.48629,2.49538,146100,0.58423
2006-12-21,2.49538,2.49538,2.48629,2.49538,589600,0.58423
2006-12-20,2.46815,2.49538,2.46815,2.49538,561700,0.58423
2006-12-19,2.51351,2.5226,2.45002,2.48629,1060700,0.5821
2006-12-18,2.49538,2.51351,2.48629,2.51351,926600,0.58848
2006-12-15,2.48629,2.49538,2.48629,2.49538,769300,0.58423
2006-12-14,2.49538,2.51351,2.48629,2.49538,530700,0.58423
2006-12-13,2.47724,2.49538,2.46815,2.49538,1913000,0.58423
2006-12-12,2.49538,2.49538,2.47724,2.48629,2176000,0.5821
2006-12-11,2.51351,2.51351,2.47724,2.48629,2015700,0.5821
2006-12-08,2.54073,2.54982,2.47724,2.48629,2952200,0.5821
2006-12-07,2.57704,2.57704,2.5226,2.54073,1616800,0.59485
2006-12-06,2.59518,2.59518,2.55891,2.57704,843200,0.60335
2006-12-05,2.58613,2.63149,2.56796,2.59518,1471100,0.6076
2006-12-04,2.53169,2.58613,2.53169,2.58613,1268700,0.60548
2006-12-01,2.54073,2.54073,2.51351,2.5226,453800,0.5906
2006-11-30,2.54073,2.61335,2.53169,2.53169,1206800,0.59273
2006-11-29,2.53169,2.54073,2.5226,2.53169,771400,0.59273
2006-11-28,2.54073,2.54073,2.50446,2.53169,967000,0.59273
2006-11-27,2.53169,2.58613,2.53169,2.54073,831600,0.59485
2006-11-24,2.49538,2.51351,2.49538,2.50446,1389100,0.58636
2006-11-23,2.49538,2.51351,2.46815,2.49538,1383900,0.58423
2006-11-22,2.49538,2.51351,2.48629,2.49538,880600,0.58423
2006-11-21,2.48629,2.5226,2.47724,2.49538,1150500,0.58423
2006-11-20,2.45002,2.5226,2.44093,2.46815,1976200,0.57786
2006-11-17,2.42276,2.43185,2.41371,2.43185,554000,0.56935
2006-11-16,2.42276,2.42276,2.40462,2.42276,676400,0.56723
2006-11-15,2.42276,2.42276,2.40462,2.40462,1029700,0.56298
2006-11-14,2.41371,2.42276,2.40462,2.41371,984200,0.56511
2006-11-13,2.41371,2.42276,2.40462,2.41371,892200,0.56511
2006-11-10,2.43185,2.45002,2.39554,2.41371,1461300,0.56511
2006-11-09,2.41371,2.45002,2.40462,2.41371,1145400,0.56511
2006-11-08,2.41371,2.46815,2.40462,2.41371,2171700,0.56511
2006-11-07,2.39554,2.40462,2.39554,2.40462,801500,0.56298
2006-11-06,2.41371,2.41371,2.3774,2.40462,547900,0.56298
2006-11-03,2.42276,2.44093,2.41371,2.41371,917100,0.56511
2006-11-02,2.42276,2.44093,2.42276,2.44093,384600,0.57148
2006-11-01,2.42276,2.43185,2.41371,2.43185,168400,0.56935
2006-10-31,2.43185,2.43185,2.42276,2.43185,47200,0.56935
2006-10-30,2.44093,2.45002,2.41371,2.43185,217400,0.56935
2006-10-27,2.44093,2.44093,2.43185,2.44093,190400,0.57148
2006-10-26,2.45002,2.45002,2.43185,2.45002,180500,0.57361
2006-10-25,2.45002,2.45002,2.45002,2.45002,000,0.57361
2006-10-24,2.45002,2.45002,2.45002,2.45002,000,0.57361
2006-10-23,2.45002,2.45002,2.45002,2.45002,000,0.57361
2006-10-20,2.42276,2.45002,2.42276,2.45002,401800,0.57361
2006-10-19,2.44093,2.44093,2.43185,2.44093,60100,0.57148
2006-10-18,2.44093,2.44093,2.42276,2.44093,68700,0.57148
2006-10-17,2.45002,2.45002,2.42276,2.44093,128900,0.57148
2006-10-16,2.46815,2.46815,2.42276,2.43185,550500,0.56935
2006-10-13,2.45002,2.46815,2.44093,2.46815,206700,0.57786
2006-10-12,2.46815,2.46815,2.43185,2.46815,219100,0.57786
2006-10-11,2.46815,2.47724,2.45002,2.46815,82500,0.57786
2006-10-10,2.44093,2.47724,2.44093,2.45002,401000,0.57361
2006-10-09,2.49538,2.49538,2.45907,2.46815,233800,0.57786
2006-10-06,2.41371,2.5226,2.41371,2.5226,322300,0.5906
2006-10-05,2.39554,2.41371,2.39554,2.41371,163300,0.56511
2006-10-04,2.39554,2.40462,2.38649,2.39554,241100,0.56085
2006-10-03,2.39554,2.40462,2.3774,2.39554,232000,0.56085
2006-10-02,2.41371,2.41371,2.38649,2.40462,287900,0.56298
2006-09-29,2.41371,2.41371,2.40462,2.41371,103100,0.56511
2006-09-28,2.41371,2.41371,2.39554,2.41371,84600,0.56511
2006-09-27,2.40462,2.41371,2.39554,2.41371,97100,0.56511
2006-09-26,2.40462,2.41371,2.40462,2.41371,116400,0.56511
2006-09-25,2.42276,2.42276,2.39554,2.41371,179600,0.56511
2006-09-22,2.43185,2.43185,2.40462,2.42276,171900,0.56723
2006-09-21,2.42276,2.43185,2.42276,2.43185,62300,0.56935
2006-09-20,2.41371,2.43185,2.41371,2.43185,73000,0.56935
2006-09-19,2.43185,2.43185,2.41371,2.43185,249200,0.56935
2006-09-18,2.43185,2.44093,2.43185,2.43185,144800,0.56935
2006-09-15,2.43185,2.44093,2.43185,2.44093,128900,0.57148
2006-09-14,2.44093,2.44093,2.44093,2.44093,466300,0.57148
2006-09-13,2.43185,2.44093,2.40462,2.44093,185200,0.57148
2006-09-12,2.45002,2.45002,2.42276,2.44093,241500,0.57148
2006-09-11,2.45002,2.45002,2.43185,2.44093,285800,0.57148
2006-09-08,2.45002,2.47724,2.44093,2.45002,406100,0.57361
2006-09-07,2.46815,2.48629,2.44093,2.45907,178300,0.57573
2006-09-06,2.43185,2.48629,2.38649,2.45002,919700,0.57361
2006-09-05,2.53169,2.54073,2.50446,2.51351,1379600,0.58848
2006-09-04,2.56796,2.57704,2.51351,2.54073,653700,0.59485
2006-09-01,2.59518,2.59518,2.51351,2.56796,1392900,0.60122
2006-08-31,2.58613,2.58613,2.58613,2.58613,000,0.60548
2006-08-30,2.61335,2.63149,2.55891,2.58613,841500,0.60548
2006-08-29,2.58613,2.6224,2.57704,2.61335,1587600,0.61185
2006-08-28,2.49538,2.59518,2.49538,2.57704,1401500,0.60335
2006-08-25,2.45002,2.49538,2.45002,2.49538,523000,0.58423
2006-08-24,2.43185,2.45002,2.43185,2.45002,623600,0.57361
2006-08-23,2.45002,2.45002,2.44093,2.45002,122400,0.57361
2006-08-22,2.45002,2.45002,2.45002,2.45002,240600,0.57361
2006-08-21,2.45002,2.45907,2.44093,2.45002,697900,0.57361
2006-08-18,2.44093,2.45907,2.44093,2.45002,423700,0.57361
2006-08-17,2.45002,2.48629,2.44093,2.45002,428000,0.57361
2006-08-16,2.43185,2.45002,2.42276,2.45002,1156500,0.57361
2006-08-15,2.43185,2.44093,2.43185,2.43185,1154000,0.56935
2006-08-14,2.45002,2.45002,2.44093,2.44093,520000,0.57148
2006-08-11,2.44093,2.45002,2.44093,2.45002,188200,0.57361
2006-08-10,2.44093,2.45002,2.43185,2.44093,207100,0.57148
2006-08-09,2.45002,2.45002,2.43185,2.45002,363100,0.57361
2006-08-08,2.44093,2.45002,2.43185,2.45002,320100,0.57361
2006-08-07,2.45002,2.45002,2.39554,2.44093,171900,0.57148
2006-08-04,2.3774,2.40462,2.3774,2.38649,779200,0.55874
2006-08-03,2.3774,2.3774,2.35927,2.35927,2772100,0.55236
2006-08-02,2.36831,2.3774,2.36831,2.36831,324000,0.55448
2006-08-01,2.3774,2.3774,2.36831,2.3774,399700,0.55661
2006-07-31,2.3774,2.3774,2.3774,2.3774,581500,0.55661
2006-07-28,2.38649,2.38649,2.36831,2.3774,3541000,0.55661
2006-07-27,2.40462,2.41371,2.3774,2.3774,211800,0.55661
2006-07-26,2.3774,2.40462,2.35927,2.40462,133600,0.56298
2006-07-25,2.35018,2.3774,2.35018,2.3774,436600,0.55661
2006-07-24,2.3774,2.3774,2.35927,2.36831,267700,0.55448
2006-07-21,2.35927,2.3774,2.35018,2.3774,2517300,0.55661
